ID,POINT_X,POINT_Y
313501,-81.27604000000,36.28988000000
313513,-81.27604000000,36.28988000000
313519,-80.74262000000,36.46205000000
313525,-80.87257000000,36.43434000000
313528,-81.50555585430,36.16546485210
313548,-80.68750000000,36.34583333330
313549,-81.60527000000,36.09492000000
313551,-81.33373523180,36.16364214130
313556,-81.09485000000,36.29365000000
313562,-80.62950000000,36.13688000000
313566,-81.35266000000,36.07436000000
313568,-81.06611000000,36.39655000000
313569,-80.81250000000,36.45416666670
313571,-81.33373523180,36.16364214130
313583,-80.81250000000,36.45416666670
313590,-80.87544143490,36.29658997800
313591,-81.30416666670,36.18750000000
313598,-81.30416666670,36.18750000000
313600,-80.71060000000,36.52719000000
313607,-80.87257000000,36.43434000000
313608,-80.76821000000,36.30144000000
313620,-81.07083333330,36.38750000000
313627,-81.13611000000,36.21915000000
313628,-81.14271000000,36.14897000000
313632,-81.06250000000,36.39583333330
313633,-80.97759000000,36.07904000000
313635,-80.95860000000,36.23233000000
313637,-80.67625000000,36.09716000000
313641,-80.97759000000,36.07904000000
313646,-81.14509000000,36.37517000000
313655,-81.50555585430,36.16546485210
313662,-81.06250000000,36.37083333330
313664,-81.27604000000,36.28988000000
313669,-81.69583333330,36.05416666670
313670,-80.74262000000,36.46205000000
313677,-81.35266000000,36.07436000000
313687,-81.35266000000,36.07436000000
313690,-80.95611000000,36.07134000000
313704,-81.09485000000,36.29365000000
313706,-81.50555585430,36.16546485210
313717,-81.31250000000,36.28750000000
313718,-80.87257000000,36.43434000000
313720,-80.68750000000,36.34583333330
313722,-80.71060000000,36.52719000000
313724,-80.71060000000,36.52719000000
313728,-81.27176000000,36.32957000000
313730,-81.09485000000,36.29365000000
313732,-81.27176000000,36.32957000000
313738,-80.83477000000,36.33679000000
313739,-81.50555585430,36.16546485210
313741,-80.97759000000,36.07904000000
313746,-81.30416666670,36.18750000000
313747,-80.97759000000,36.07904000000
313759,-81.33373523180,36.16364214130
313761,-80.61250000000,36.48750000000
313767,-80.76806000000,36.30138800000
313770,-81.53184000000,36.08679600000
313772,-81.06611000000,36.39611000000
313776,-80.62812000000,36.56540300000
313785,-80.85130000000,36.35320000000
313788,-81.00750000000,36.20600000000
313791,-81.50538985430,36.16532185210
313792,-80.71062000000,36.52731000000
313795,-80.87229299000,36.43540806000
313796,-81.16250000000,36.34583333330
313798,-81.35277600000,36.07444400000
313801,-81.33373523180,36.16364214130
313802,-80.67617000000,36.51214000000
313803,-81.14499664000,36.37504959000
313805,-81.09617615000,36.29463577000
313806,-80.66149139000,36.54001999000
313808,-80.67604000000,36.09748000000
313811,-81.14600372000,36.15409851000
313816,-80.67604065000,36.09748077000
313817,-80.78190000000,36.07340000000
313818,-81.04950714000,36.33258820000
313819,-80.99697000000,36.19580500000
313823,-81.14600000000,36.15410000000
313826,-80.87916666670,36.43750000000
313828,-81.50622252100,36.16615485210
313834,-81.35277557000,36.07444382000
313836,-81.50521293430,36.16545104210
313844,-80.87916666670,36.43750000000
313846,-80.76530500000,36.58098600000
313850,-81.68893811620,36.08750000000
313854,-81.53183746000,36.08679581000
313855,-80.61250000000,36.48750000000
313857,-81.12905884000,36.38003540000
313862,-80.97750000000,36.07861000000
313864,-81.58563232000,36.06879044000
313865,-80.83472400000,36.33666600000
313869,-81.27509051000,36.28985256000
313879,-81.32767487000,36.20178986000
313884,-81.39528000000,36.12805600000
313887,-81.12358000000,36.36420400000
313888,-80.74662781000,36.49656677000
313891,-81.20416666670,36.21250000000
313893,-80.83472443000,36.33666611000
313897,-81.01057000000,36.20471600000
313899,-81.32541656000,36.25867462000
313900,-81.35416666670,36.21250000000
313912,-81.20069885000,36.08850098000
313915,-80.71083069000,36.52722168000
313916,-81.33373523180,36.16364214130
313918,-81.72760010000,36.07658768000
313920,-80.71250000000,36.36250000000
313921,-80.61250000000,36.48750000000
313926,-80.95618780000,36.07152162000
313931,-81.14230780000,36.14874486000
313933,-81.27527600000,36.28972200000
313934,-80.66149000000,36.54002000000
313938,-80.86440577740,36.49461060380
313943,-81.39527893000,36.12805557000
313946,-81.13620000000,36.21913500000
313947,-81.27527600000,36.28972200000
313953,-80.61250000000,36.48750000000
313956,-80.71250000000,36.36250000000
313964,-80.91139221000,36.43958282000
313965,-80.71083000000,36.52722000000
313966,-80.87229299000,36.43540806000
313969,-81.69583333330,36.05416666670
313980,-81.33373523180,36.16364214130
313982,-80.68750000000,36.34583333330
313985,-81.06250000000,36.39583333330
313987,-81.06250000000,36.39583333330
313988,-81.06630000000,36.37110000000
313991,-81.07083333330,36.38750000000
313997,-81.09500000000,36.29333500000
314002,-80.69300000000,36.26790000000
314014,-80.71061707000,36.52730942000
314016,-81.50538985430,36.16532185210
314024,-81.69450000000,36.06770000000
314026,-81.30410004000,36.18399811000
314029,-81.06591262000,36.39624179000
314032,-81.30410000000,36.18400000000
314038,-81.60528000000,36.09500000000
314042,-81.27172000000,36.32947500000
314047,-81.33373523180,36.16364214130
314049,-80.97611000000,36.07916600000
314050,-81.68893811620,36.08750000000
314052,-80.87250000000,36.43527600000
314055,-80.95639000000,36.07139000000
314058,-81.12358093000,36.36420441000
314064,-81.12906000000,36.38003500000
314068,-81.19765000000,36.27446000000
314071,-81.07083333330,36.38750000000
314073,-81.30416666670,36.14583333330
314079,-81.50538985430,36.16532185210
314080,-81.27167000000,36.32944500000
314089,-81.09584000000,36.29450200000
314090,-81.50521293430,36.16545104210
314093,-81.09500122000,36.29333496000
314096,-80.71062080000,36.52735331000
314098,-80.87249756000,36.43527603000
314099,-80.71083000000,36.52722000000
314108,-80.81666600000,36.45611200000
314109,-81.30206000000,36.14745300000
314110,-81.32542000000,36.25867500000
314116,-81.06629944000,36.37110138000
314120,-81.19583333330,36.27083333330
314121,-81.13611000000,36.21916600000
314122,-80.86440616740,36.49461026380
314130,-81.30315122000,36.18346492000
314136,-81.27620000000,36.25150000000
314140,-81.20416666670,36.21250000000
314144,-80.95833600000,36.23250000000
314146,-80.97083333330,36.11250000000
314147,-81.69450378000,36.06769943000
314151,-81.13619995000,36.21913528000
314152,-81.28750000000,36.17083333330
314157,-80.71060181000,36.52729797000
314172,-81.09500000000,36.29333500000
314182,-81.14500000000,36.37505000000
314183,-81.16091895000,36.38874096000
314203,-80.87250000000,36.43527600000
314207,-80.81666565000,36.45611191000
314212,-80.76805878000,36.30138779000
314213,-80.97729922000,36.07874268000
314217,-81.16250000000,36.34583333330
314221,-80.76530457000,36.58098602000
314231,-81.35277600000,36.07444400000
314236,-81.27509051000,36.28985256000
314237,-80.99697113000,36.19580460000
314242,-81.30416666670,36.14583333330
314249,-81.27172089000,36.32947540000
314251,-81.27619934000,36.25149918000
314254,-81.06250000000,36.37083333330
314260,-81.35821000000,36.21323000000
314262,-81.14250000000,36.14861300000
314272,-81.50622252100,36.16615485210
314280,-80.66385651000,36.53823090000
314281,-80.74222600000,36.46194500000
314283,-80.85130310000,36.35319901000
314292,-80.87250000000,36.43527600000
314293,-81.58563000000,36.06879000000
314294,-80.67639160000,36.09722137000
314298,-81.69583333330,36.05416666670
314299,-80.88195338740,36.50972443380
314302,-81.33373523180,36.16364214130
314303,-81.09480598000,36.29346688000
314306,-80.74672699000,36.45971680000
314318,-80.66386000000,36.53823000000
314320,-81.00749969000,36.20600128000
314322,-81.13610840000,36.21916580000
314332,-80.88195016740,36.50972626380
314339,-80.62590027000,36.54249954000
314340,-80.81645897000,36.45624373000
314341,-80.97083333330,36.11250000000
314351,-80.67639000000,36.09722000000
314352,-80.71060000000,36.52729800000
314356,-81.28750000000,36.17083333330
314362,-81.33373523180,36.16364214130
314363,-81.50538990430,36.16532172210
314371,-80.87302400000,36.43520700000
314375,-81.69583333330,36.05416666670
314377,-81.27527600000,36.28972200000
314379,-80.74673000000,36.45971700000
314388,-81.72760000000,36.07658800000
314394,-81.33373523180,36.16364214130
314397,-80.61250000000,36.48750000000
314399,-81.35820770000,36.21323013000
314401,-80.87302399000,36.43520737000
314409,-81.30334000000,36.18333400000
314410,-81.30333710000,36.18333435000
314411,-81.33373523180,36.16364214130
314414,-81.04951000000,36.33259000000
314416,-80.62590000000,36.54250000000
314417,-80.81666600000,36.45611200000
314425,-81.09584045000,36.29450226000
314429,-81.27527618000,36.28972244000
314431,-80.91139000000,36.43958300000
314435,-81.05416666670,36.18750000000
314437,-81.30334000000,36.18333400000
314439,-81.06268000000,36.35605000000
314444,-80.74663000000,36.49656700000
314447,-80.68750000000,36.34583333330
314448,-81.20070000000,36.08850000000
314451,-81.34551239000,36.20949936000
314452,-81.27148198000,36.32957445000
314454,-81.69583333330,36.05416666670
314455,-80.74222565000,36.46194458000
314460,-80.69300079000,36.26789856000
314463,-81.19583333330,36.27083333330
314464,-81.60527802000,36.09500122000
314465,-80.97591061000,36.07929964000
314466,-80.67617035000,36.51213837000
314473,-81.31250000000,36.28750000000
314477,-80.62812042000,36.56540298000
314481,-81.06268311000,36.35604858000
314484,-80.78189850000,36.07339859000
314486,-81.06250000000,36.37083333330
314487,-80.95833588000,36.23249817000
314493,-81.31250000000,36.28750000000
314501,-81.01056671000,36.20471573000
314504,-81.09617600000,36.29463600000
314509,-81.35416666670,36.21250000000
314512,-80.87533143490,36.29638997800
314513,-80.87532950490,36.29638929800
314517,-81.05416666670,36.18750000000
315826,-81.53470000000,37.36280000000
316538,-80.86043611000,37.37301944000
317215,-81.50416666670,37.36250000000
318318,-81.53470000000,37.36280000000
319578,-80.86141000000,37.37226000000
320666,-81.50416666670,37.36250000000
322173,-81.67445000000,36.91714000000
322185,-81.74606978000,36.89689563000
322483,-81.53851000000,36.94639000000
322489,-81.92302759000,36.81911200000
322635,-81.78639000000,36.21667000000
322655,-81.87170000000,36.27140000000
322744,-81.78639000000,36.21667000000
322806,-81.74590302000,36.17350006000
322814,-81.77822876000,36.20904160000
322826,-81.77823000000,36.20904000000
322836,-81.78639000000,36.21667000000
322842,-81.74590000000,36.17350000000
322848,-81.77820000000,36.20911000000
322896,-81.78639000000,36.21667000000
322904,-81.77820000000,36.20911000000
322938,-81.74559000000,36.17197000000
322951,-81.74546814000,36.19419479000
322961,-81.80416666670,36.64583333330
322975,-81.74550000000,36.19440000000
323016,-81.74549866000,36.19440079000
323018,-81.77822876000,36.20904160000
323022,-81.81843600000,36.59529000000
323026,-81.74566523000,36.17207215000
323073,-81.87169647000,36.27140045000
323078,-81.81843567000,36.59529114000
323099,-81.78639000000,36.21667000000
323123,-81.78750000000,36.22083333330
323143,-81.77083333330,36.21250000000
323146,-81.78750000000,36.22083333330
323148,-81.78639000000,36.21667000000
323149,-81.77083333330,36.21250000000
323151,-81.74510820000,36.16734959000
323156,-81.78639000000,36.21667000000
323187,-81.77823000000,36.20904000000
323200,-81.74547000000,36.19419500000
323208,-81.74583400000,36.17194400000
323228,-81.78639000000,36.21667000000
330178,-81.87083333330,37.24583333330
330307,-81.64027000000,36.22083000000
330315,-81.84333333000,36.98888889000
330325,-81.32027000000,36.62639000000
330337,-80.62722000000,36.78777700000
330500,-81.30750000000,36.60417000000
330510,-81.80416666670,36.64583333330
330613,-81.19464000000,36.27362000000
330622,-81.30730000000,36.60420000000
330673,-81.89583333330,36.85416666670
330701,-81.64027000000,36.22083000000
330744,-81.66112000000,36.24192000000
330777,-80.62694500000,36.78777700000
331051,-81.44183000000,36.86658500000
331072,-81.64983000000,36.20112000000
331102,-81.04666667000,36.98638889000
331115,-81.46555000000,36.31278000000
331135,-80.62722222000,36.78777778000
331227,-81.84333000000,36.98888800000
331273,-80.62722222000,36.78777778000
331333,-81.87083333330,37.24583333330
331348,-81.30750000000,36.60417000000
331382,-80.66583000000,36.71972300000
331480,-81.50806000000,36.46750000000
331527,-81.30750000000,36.60417000000
331643,-81.61379000000,36.44322000000
331741,-81.89583333330,36.85416666670
331794,-81.40417000000,36.62305000000
331893,-81.65416666670,36.27083333330
331932,-80.66572000000,36.71994000000
331949,-80.62694444000,36.78777778000
331974,-81.43944444000,36.89444444000
332073,-81.00537000000,36.48589000000
332114,-81.50806000000,36.46750000000
332125,-81.65420000000,36.43820000000
332156,-81.00416666670,36.55416666670
332180,-81.33667000000,36.47361000000
332204,-81.38750000000,36.66250000000
332216,-81.04667000000,36.98639000000
332227,-80.62722000000,36.78777700000
332251,-80.62778000000,36.78805500000
332294,-81.63987000000,36.22055000000
332317,-81.32027000000,36.62639000000
332367,-81.30750000000,36.60417000000
332398,-81.32166000000,36.62917000000
332409,-81.62172000000,36.42068000000
332495,-81.51263000000,36.83883000000
332526,-81.13750000000,36.47083333330
332580,-80.62694444000,36.78777778000
332649,-81.43944500000,36.89444400000
332836,-81.89583333330,36.85416666670
332938,-81.24722000000,36.87666700000
332942,-81.44183300000,36.86658300000
332998,-81.63987000000,36.22055000000
332999,-81.38750000000,36.66250000000
333011,-80.73833000000,37.20639000000
333112,-81.82083333330,36.59583333330
333144,-81.35445000000,36.59972000000
333246,-81.24722222000,36.87666667000
333354,-81.46555000000,36.31278000000
333355,-81.32648000000,36.46948000000
333366,-81.21695000000,36.55748000000
333387,-80.62694500000,36.78777700000
333566,-81.49583333330,36.48750000000
333628,-81.67663385420,36.41093206840
333754,-81.19464000000,36.27362000000
333891,-80.62806000000,36.78639000000
333897,-81.09644000000,36.29407000000
333999,-81.82083333330,36.59583333330
334009,-80.94410000000,36.97020000000
334014,-81.11684000000,36.47592000000
334128,-81.89583333330,36.85416666670
334136,-81.40707000000,36.41296000000
334155,-81.40437000000,36.34554000000
334209,-81.66112000000,36.24192000000
334220,-81.33667000000,36.47361000000
334260,-81.49583333330,36.48750000000
334435,-81.42863000000,36.40918000000
334514,-80.62750000000,36.78777700000
334517,-81.67663385420,36.41093206840
334529,-81.45639000000,36.98222400000
334533,-80.94410000000,36.97020000000
334578,-81.00416666670,36.55416666670
334819,-81.51139000000,36.46611000000
334915,-81.82083333330,36.59583333330
334918,-81.35445000000,36.59972000000
334930,-81.51139000000,36.46611000000
335083,-81.32648000000,36.46948000000
335269,-81.51250000000,36.43750000000
335326,-81.32166000000,36.62917000000
335360,-80.66583333000,36.71972222000
335403,-81.40417000000,36.62305000000
335513,-81.32027000000,36.62639000000
335567,-81.32071000000,36.49678000000
335652,-81.40416666670,36.41250000000
335773,-81.00416666670,36.55416666670
335882,-81.92420000000,36.82738000000
335917,-81.09644000000,36.29407000000
335918,-81.43500000000,36.86550000000
335998,-81.62167000000,36.26444000000
336039,-80.62694444000,36.78777778000
336055,-80.62722222000,36.78777778000
336059,-81.33667000000,36.47361000000
336195,-81.21695000000,36.55748000000
336282,-81.30730000000,36.60420000000
336285,-81.92420000000,36.82738300000
336457,-81.64983000000,36.20112000000
336516,-81.42138000000,36.53484000000
336617,-81.45638889000,36.98222222000
336768,-81.87083333330,37.24583333330
336787,-81.03750000000,36.50416666670
336802,-81.65420000000,36.43820000000
336839,-80.73833000000,37.20639000000
336872,-81.33667000000,36.47361000000
336916,-81.03750000000,36.50416666670
336984,-81.43500000000,36.86550000000
337000,-81.42138000000,36.53484000000
337092,-81.35552000000,36.55229000000
337118,-81.13750000000,36.47083333330
337137,-81.51263000000,36.83883000000
344447,-81.69133759000,36.39350510000
344448,-81.32647705000,36.46973038000
344449,-81.30940247000,36.49589920000
344450,-81.21250000000,36.56250000000
344451,-81.40416666670,36.41250000000
344453,-81.32166000000,36.62917000000
344454,-81.62916666670,36.45416666670
344456,-81.47083333330,36.57916666670
344457,-81.03750000000,36.50416666670
344458,-81.42145000000,36.53479400000
344459,-81.13750000000,36.47083333330
344460,-81.13750000000,36.47083333330
344461,-81.51250000000,36.43750000000
344462,-81.61250000000,36.39583333330
344463,-81.40416666670,36.41250000000
344464,-81.42126000000,36.53478600000
344465,-81.28540039000,36.41790009000
344467,-81.21681213000,36.55741882000
344468,-81.03750000000,36.50416666670
344469,-81.27916666670,36.41250000000
344470,-81.00440000000,36.49020000000
344471,-81.69160000000,36.39410000000
344472,-81.40416666670,36.37916666670
344473,-81.65696000000,36.44042200000
344474,-81.50834000000,36.30619000000
344475,-81.40416666670,36.37916666670
344476,-81.47635000000,36.48190000000
344477,-81.25168610000,36.42137909000
344478,-81.65416666670,36.20416666670
344479,-81.62177719000,36.26457407000
344480,-81.63987000000,36.22055000000
344481,-81.67663385420,36.41093206840
344482,-81.00416666670,36.55416666670
344483,-81.40416666670,36.41250000000
344484,-81.32649000000,36.46973400000
344485,-81.03750000000,36.50416666670
344487,-81.40444000000,36.34563000000
344488,-81.00537000000,36.48589000000
344489,-81.13750000000,36.47083333330
344490,-81.07008362000,36.52482224000
344491,-81.49583333330,36.48750000000
344492,-81.03750000000,36.50416666670
344493,-81.42125702000,36.53478622000
344494,-81.50833893000,36.30619049000
344495,-81.27072906000,36.56710815000
344498,-81.30750000000,36.60417000000
344499,-81.40739000000,36.39315000000
344500,-81.26470000000,36.41020000000
344501,-81.47634888000,36.48189926000
344502,-81.40036774000,36.39162064000
344503,-81.21669769000,36.55739975000
344504,-81.00712585000,36.50609970000
344505,-81.67663385420,36.41093206840
344506,-81.32648000000,36.46948000000
344507,-81.38750000000,36.51250000000
344508,-81.30750000000,36.60417000000
344509,-81.32708000000,36.42684600000
344511,-80.67083333330,37.37083333330
344512,-81.40416666670,36.41250000000
344513,-81.51763916000,36.57677841000
344514,-81.62022400000,36.41144562000
344515,-81.44745000000,36.54794000000
344516,-81.11680000000,36.47580000000
344517,-81.32319641000,36.46070099000
344518,-81.02916666670,36.53750000000
344519,-81.46540000000,36.31310000000
344520,-80.88750000000,36.57916666670
344521,-81.61379000000,36.44322000000
344523,-81.64005000000,36.22079000000
344524,-81.40738678000,36.39315033000
344525,-81.32058716000,36.49674988000
344526,-81.64005280000,36.22079086000
344527,-81.65695953000,36.44042206000
344528,-81.68750000000,36.39583333330
344529,-81.52083333330,36.50416666670
344530,-81.69159698000,36.39410019000
344531,-81.11679840000,36.47579956000
344532,-81.38750000000,36.51250000000
344533,-81.13750000000,36.47083333330
344534,-81.07916666670,36.51250000000
344535,-81.03750000000,36.50416666670
344536,-81.00416666670,36.55416666670
344537,-80.88750000000,36.57916666670
344538,-81.21695000000,36.55748000000
344539,-81.13750000000,36.47083333330
344540,-81.61442000000,36.44351600000
344541,-81.10731506000,36.49703598000
344542,-80.88750000000,36.57916666670
344543,-81.40037000000,36.39162000000
344544,-81.67663385420,36.41093206840
344545,-81.38750000000,36.51250000000
344547,-81.27073000000,36.56711000000
344548,-81.52986145000,36.53544617000
344549,-81.07008000000,36.52482200000
344550,-81.03750000000,36.50416666670
344551,-81.44054413000,36.54884338000
344552,-81.30730000000,36.60420000000
344553,-81.64972000000,36.20111000000
344554,-81.27916666670,36.41250000000
344555,-81.57083333330,36.45416666670
344556,-81.38750000000,36.51250000000
344557,-81.40416666670,36.41250000000
344558,-81.00416666670,36.55416666670
344559,-81.21670000000,36.55740000000
344560,-81.52083333330,36.50416666670
344561,-81.51093000000,36.43344000000
344562,-81.21695000000,36.55748000000
344563,-81.35445000000,36.59972000000
344564,-81.62195000000,36.26444600000
344565,-81.32027000000,36.62639000000
344566,-81.64954771000,36.20123938000
344567,-81.13750000000,36.47083333330
344568,-81.21681000000,36.55742000000
344569,-80.67083333330,37.37083333330
344571,-81.43748500000,36.54644000000
344572,-81.32059000000,36.49675000000
344573,-81.42138000000,36.53484000000
344574,-81.61446381000,36.44355011000
344575,-81.32027000000,36.62639000000
344576,-81.00416666670,36.55416666670
344577,-81.35445000000,36.59972000000
344578,-81.03750000000,36.50416666670
344580,-81.47083333330,36.57916666670
344581,-81.13750000000,36.47083333330
344582,-81.32649231000,36.46973419000
344583,-81.61446000000,36.44355000000
344584,-81.62172699000,36.42068863000
344585,-81.32648000000,36.46973000000
344586,-81.65416666670,36.20416666670
344587,-81.02083333330,36.54583333330
344588,-81.10731500000,36.49703600000
344589,-81.52986000000,36.53544600000
344590,-81.40437000000,36.34554000000
344591,-81.32071000000,36.49678000000
344593,-81.02510000000,36.54140000000
344594,-81.32027000000,36.62639000000
344595,-81.00540000000,36.48580000000
344596,-81.57083333330,36.45416666670
344598,-81.28330231000,36.41500092000
344599,-81.62172000000,36.42068000000
344600,-81.03750000000,36.50416666670
344601,-81.00440216000,36.49020004000
344603,-81.43748474000,36.54644012000
344604,-81.32166000000,36.62917000000
344605,-81.11684000000,36.47592000000
344606,-81.13750000000,36.47083333330
344607,-81.04055283300,36.55187213760
344608,-81.25190000000,36.42090000000
344609,-81.43750000000,36.31250000000
344610,-81.00712600000,36.50610000000
344611,-81.25168600000,36.42138000000
344612,-81.32648000000,36.46948000000
344613,-81.40444183000,36.34563065000
344614,-81.30730000000,36.60420000000
344615,-81.28330000000,36.41500000000
344616,-81.62916666670,36.45416666670
344617,-81.40416666670,36.41250000000
344618,-81.42144775000,36.53479385000
344619,-81.61250000000,36.39583333330
344620,-81.44744873000,36.54793930000
344621,-81.62173000000,36.42069000000
344622,-81.30940000000,36.49590000000
344623,-81.44054400000,36.54884300000
344624,-81.32320000000,36.46070000000
344626,-80.78775360550,36.70581662990
344627,-80.88750000000,36.57916666670
344629,-81.00540161000,36.48580170000
344630,-81.62167000000,36.26444000000
344631,-81.04055360300,36.55187232760
344632,-81.02083333330,36.54583333330
344633,-81.13750000000,36.47083333330
344634,-81.68750000000,36.39583333330
344635,-81.21250000000,36.56250000000
344636,-80.99583333330,36.55416666670
344637,-81.43750000000,36.31250000000
344638,-81.65416666670,36.27083333330
344639,-81.46540070000,36.31309891000
344640,-81.02916666670,36.53750000000
344641,-81.64983000000,36.20112000000
344642,-80.99583333330,36.55416666670
344643,-81.69134000000,36.39350500000
344644,-81.32707977000,36.42684555000
344645,-81.13750000000,36.47083333330
344646,-81.67663385420,36.41093206840
344647,-81.62022400000,36.41144600000
344649,-81.00416666670,36.55416666670
344650,-81.02916666670,36.53750000000
344651,-81.51764000000,36.57678000000
346780,-81.80556000000,36.66278000000
346784,-81.80556000000,36.66278000000
346800,-81.80556000000,36.66278000000
348424,-80.62778000000,36.78805500000
349294,-80.62694444000,36.78777778000
349790,-80.62722000000,36.78777700000
351831,-81.40278000000,36.06917000000
352282,-80.62806000000,36.78639000000
352443,-80.62694444000,36.78777778000
352494,-80.62694444000,36.78777778000
353340,-80.62722222000,36.78777778000
353381,-80.62722222000,36.78777778000
354754,-81.40278000000,36.06917000000
355454,-80.62750000000,36.78777700000
357576,-80.62694500000,36.78777700000
357762,-80.62694500000,36.78777700000
359209,-81.35266000000,36.07436000000
359277,-80.87544143490,36.29658997800
359329,-81.33373523180,36.16364214130
359360,-81.30416666670,36.18750000000
359504,-81.30416666670,36.18750000000
359573,-80.83477000000,36.33679000000
359619,-81.14271000000,36.14897000000
359688,-80.71060000000,36.52719000000
359797,-81.09485000000,36.29365000000
359898,-80.87257000000,36.43434000000
360053,-81.14509000000,36.37517000000
360069,-80.71060000000,36.52719000000
360150,-80.71060000000,36.52719000000
360152,-81.03750000000,36.50416666670
360233,-80.97759000000,36.07904000000
360327,-80.74262000000,36.46205000000
360340,-80.87257000000,36.43434000000
360645,-81.06250000000,36.37083333330
360705,-81.13750000000,36.47083333330
360787,-80.76821000000,36.30144000000
360837,-81.11684000000,36.47592000000
360878,-80.68750000000,36.34583333330
360931,-81.35266000000,36.07436000000
360975,-80.97759000000,36.07904000000
361172,-81.00416666670,36.55416666670
361183,-81.13611000000,36.21915000000
361298,-80.61250000000,36.48750000000
361372,-81.19464000000,36.27362000000
361537,-80.62722000000,36.78777700000
361722,-81.35266000000,36.07436000000
361777,-80.97759000000,36.07904000000
361826,-81.13750000000,36.47083333330
361846,-80.74262000000,36.46205000000
361940,-80.62722222000,36.78777778000
362112,-81.06611000000,36.39655000000
362142,-80.81250000000,36.45416666670
362328,-80.81250000000,36.45416666670
362480,-80.67625000000,36.09716000000
362505,-81.07083333330,36.38750000000
362522,-81.33373523180,36.16364214130
362531,-80.67625000000,36.09716000000
362639,-81.33373523180,36.16364214130
362675,-81.69583333330,36.05416666670
362680,-80.68750000000,36.34583333330
362699,-81.30416666670,36.18750000000
362771,-81.39537000000,36.12816000000
362857,-81.19464000000,36.27362000000
363446,-80.97759000000,36.07904000000
363534,-81.00537000000,36.48589000000
363606,-81.00416666670,36.55416666670
363652,-80.62694500000,36.78777700000
363669,-80.67625000000,36.09716000000
363695,-81.00416666670,36.55416666670
363714,-80.87257000000,36.43434000000
363765,-80.74262000000,36.46205000000
363809,-81.09485000000,36.29365000000
363831,-81.03750000000,36.50416666670
363892,-81.09485000000,36.29365000000
364067,-80.62310000000,36.76058300000
364070,-80.62310000000,36.76058200000
368040,-81.74606978000,36.89689563000
368103,-81.67445000000,36.91714000000
368137,-81.67444444000,36.91694444000
368222,-81.80556000000,36.66278000000
368241,-81.62083333330,36.81250000000
368244,-81.51263000000,36.83883000000
368257,-81.45639000000,36.98222400000
368264,-81.74583333330,36.89583333330
368291,-81.51263000000,36.83883000000
368313,-81.92302759000,36.81911200000
368336,-81.81859600000,36.71364000000
368368,-81.45638889000,36.98222222000
368379,-81.81859589000,36.71363831000
368406,-81.80416666670,37.03750000000
368470,-81.62083333330,36.81250000000
368527,-81.80556000000,36.66278000000
368553,-81.80556000000,36.66278000000
368560,-81.80416666670,36.64583333330
368613,-81.53861000000,36.94639000000
368622,-81.62083333330,36.81250000000
368634,-81.53851000000,36.94639000000
368644,-81.62083333330,36.81250000000
368835,-81.80556000000,36.66278000000
368869,-81.74583333330,36.89583333330
370490,-81.62083333330,36.81250000000
370495,-81.89583333330,36.85416666670
370540,-81.43944500000,36.89444400000
370559,-81.67444444000,36.91694444000
370578,-81.51263000000,36.83883000000
370579,-81.43944444000,36.89444444000
370599,-81.45638889000,36.98222222000
370604,-81.67444444000,36.91694444000
370639,-81.49040222000,36.94787979000
370668,-81.82083333330,36.59583333330
370679,-81.43500000000,36.86550000000
370688,-81.44183000000,36.86658500000
370693,-81.53861000000,36.94639000000
370721,-81.89583333330,36.85416666670
370723,-81.64678955000,36.75815582000
370724,-81.44183300000,36.86658300000
370725,-81.67445000000,36.91714000000
370736,-81.82083333330,36.59583333330
370765,-81.62083333330,36.81250000000
370776,-81.62083333330,36.81250000000
370780,-81.89583333330,36.85416666670
370787,-81.45639000000,36.98222400000
370800,-81.81843600000,36.59529000000
370809,-81.89583333330,36.85416666670
370819,-81.77067000000,36.62530000000
370829,-81.81843567000,36.59529114000
370844,-81.82083333330,36.59583333330
370868,-81.92420000000,36.82738000000
370910,-81.77066700000,36.62530000000
370918,-81.80556000000,36.66278000000
370925,-81.80416666670,37.03750000000
370952,-81.80416666670,36.64583333330
370961,-81.17294426790,37.23472141280
370978,-81.74583333330,36.89583333330
370999,-81.49040000000,36.94788000000
371034,-81.80556000000,36.66278000000
371037,-81.53851000000,36.94639000000
371048,-81.92420000000,36.82738300000
371058,-81.74583333330,36.89583333330
371059,-81.52714539000,36.95350266000
371100,-81.43500000000,36.86550000000
371134,-81.74606978000,36.89689563000
371177,-81.59330000000,36.76920000000
371209,-81.52714500000,36.95350300000
371225,-81.62083333330,36.81250000000
371244,-81.51263000000,36.83883000000
371261,-81.80556000000,36.66278000000
371262,-81.59330000000,36.76920000000
371272,-81.80556000000,36.66278000000
383503,-81.81843600000,36.59529000000
383509,-81.82083333330,36.59583333330
383522,-81.80416666670,36.64583333330
383668,-81.80416666670,37.03750000000
383726,-81.81843567000,36.59529114000
383752,-81.64678955000,36.75815582000
383810,-81.82083333330,36.59583333330
383872,-81.82083333330,36.59583333330
384240,-81.69583333330,36.05416666670
384295,-81.69583333330,36.05416666670
386256,-81.53861000000,36.94639000000
386273,-81.67444444000,36.91694444000
386308,-81.53851000000,36.94639000000
386339,-81.76830000000,36.88710000000
386344,-81.74606978000,36.89689563000
386786,-80.96540680280,36.65733552060
386821,-81.62873000000,36.92789000000
